time (UTC),latitude,longitude,depth,event_number,ntra_a,ntra_b,ntra_c,slca_a,slca_b,slca_c,phos_a,phos_b,phos_c,amon_a,amon_b,amon_c
2006-04-19 21:10:00,41.325,-70.566666,0.0,MVCO_046,0.070,0.060,NaN,2.500,3.100,NaN,0.050,0.060,NaN,0.600,0.600,NaN
2006-04-28 14:15:00,41.325,-70.566666,0.0,MVCO_047,0.080,0.060,NaN,3.100,2.900,NaN,0.070,0.060,NaN,0.500,0.300,NaN
2006-05-08 17:00:00,41.325,-70.566666,0.0,MVCO_048,0.050,0.080,NaN,3.100,3.100,NaN,0.050,0.070,NaN,1.300,1.500,NaN
2006-05-24 14:20:00,41.325,-70.566666,0.0,MVCO_049,0.050,0.060,NaN,11.900,10.700,NaN,0.070,0.070,NaN,0.500,0.300,NaN
2006-06-06 18:15:00,41.325,-70.566666,0.0,MVCO_050,0.080,0.070,NaN,8.700,8.000,NaN,0.060,0.050,NaN,1.500,1.500,NaN
2006-06-21 18:00:00,41.325,-70.566666,0.0,MVCO_051,0.062,0.062,NaN,12.000,11.100,NaN,0.167,0.110,NaN,1.550,1.480,NaN
2006-07-17 20:20:00,41.325,-70.566666,0.0,MVCO_052,0.081,0.073,NaN,4.450,5.200,NaN,0.140,0.000,NaN,1.170,1.160,NaN
2006-07-27 16:40:00,41.325,-70.566666,0.0,MVCO_053,0.237,0.262,NaN,7.450,7.800,NaN,0.169,0.158,NaN,2.350,2.060,NaN
2006-08-04 18:25:00,41.325,-70.566666,0.0,MVCO_054,0.063,0.055,NaN,15.300,16.700,NaN,0.000,0.000,NaN,0.781,0.464,NaN
2006-08-26 19:00:00,41.325,-70.566666,0.0,MVCO_055,0.091,0.081,NaN,18.900,17.600,NaN,0.000,0.000,NaN,0.913,1.400,NaN
2006-08-30 14:30:00,41.325,-70.566666,0.0,MVCO_056,0.089,0.064,NaN,6.450,6.530,NaN,0.093,0.063,NaN,2.030,2.050,NaN
2006-09-27 15:50:00,41.325,-70.566666,0.0,MVCO_057,1.623,1.750,NaN,2.560,2.530,NaN,0.000,0.053,NaN,2.140,1.970,NaN
2006-11-03 20:00:00,41.325,-70.566666,0.0,MVCO_058,1.340,1.230,NaN,6.780,6.040,NaN,0.257,0.285,NaN,3.290,2.600,NaN
2006-12-18 20:00:00,41.325,-70.566666,0.0,MVCO_059,6.070,5.910,NaN,3.600,3.180,NaN,0.219,0.073,NaN,5.020,5.090,NaN
2006-12-20 19:30:00,41.325,-70.566666,0.0,MVCO_060,0.791,0.705,NaN,1.990,1.570,NaN,0.122,0.139,NaN,2.120,1.950,NaN
2007-01-24 18:00:00,41.325,-70.566666,0.0,MVCO_061,1.100,1.060,NaN,3.350,3.530,NaN,0.000,0.000,NaN,1.100,1.050,NaN
2007-02-01 16:30:00,41.325,-70.566666,0.0,MVCO_062,0.053,0.000,NaN,2.910,3.240,NaN,0.073,0.082,NaN,2.020,1.980,NaN
2007-02-28 20:00:00,41.325,-70.566666,0.0,MVCO_063,0.000,0.000,NaN,1.710,1.840,NaN,0.071,0.052,NaN,1.410,1.309,NaN
2007-03-01 18:30:00,41.325,-70.566666,0.0,MVCO_064,0.051,0.000,NaN,4.340,4.240,NaN,0.000,0.062,NaN,1.160,1.174,NaN
2007-03-09 17:45:00,41.325,-70.566666,0.0,MVCO_065,0.064,0.060,NaN,1.526,1.457,NaN,0.061,0.069,NaN,0.778,0.472,NaN
2007-04-11 16:21:00,41.325,-70.566666,0.0,MVCO_066,0.000,0.071,NaN,2.747,2.834,NaN,0.069,0.060,NaN,0.000,0.193,NaN
2007-04-11 15:10:00,41.2541,-70.5919,0.0,MVCO_067,0.060,0.061,NaN,2.805,2.250,NaN,0.121,0.091,NaN,0.349,0.000,NaN
2007-04-23 17:05:00,41.325,-70.566666,0.0,MVCO_068,0.081,0.050,NaN,1.677,1.625,NaN,0.000,0.065,NaN,0.794,0.605,NaN
2007-05-03 17:40:00,41.325,-70.566666,0.0,MVCO_069,0.050,0.062,NaN,3.003,3.082,NaN,0.070,0.057,NaN,0.715,0.728,NaN
2007-05-21 14:20:00,41.2542,-70.5957,22.8,MVCO_070,1.237,0.997,NaN,2.022,2.121,NaN,0.069,0.057,NaN,0.492,0.495,NaN
2007-05-21 14:20:00,41.2542,-70.5957,16.6,MVCO_070,0.155,0.229,NaN,1.407,0.842,NaN,0.000,0.092,NaN,0.394,0.065,NaN
2007-05-21 14:20:00,41.2542,-70.5957,8.4,MVCO_070,0.051,0.209,NaN,0.507,0.672,NaN,0.065,0.100,NaN,0.000,0.248,NaN
2007-05-21 14:20:00,41.2542,-70.5957,2.0,MVCO_070,0.081,0.061,NaN,0.636,0.465,NaN,0.116,0.107,NaN,0.426,0.129,NaN
2007-05-21 15:05:00,41.2085,-70.5897,2.0,MVCO_071,0.000,0.081,NaN,0.616,0.568,NaN,0.000,0.065,NaN,0.000,0.000,NaN
2007-05-21 15:05:00,41.2085,-70.5897,30.0,MVCO_071,0.071,0.061,NaN,4.500,3.984,NaN,0.054,0.064,NaN,1.723,1.719,NaN
2007-05-21 15:05:00,41.2085,-70.5897,17.0,MVCO_071,0.059,0.063,NaN,2.170,1.923,NaN,0.081,0.070,NaN,0.277,0.353,NaN
2007-05-21 15:05:00,41.2085,-70.5897,10.0,MVCO_071,0.051,0.051,NaN,0.900,0.733,NaN,0.065,0.065,NaN,0.093,0.131,NaN
2007-05-21 15:57:00,41.3222,-70.567,2.0,MVCO_072,0.293,0.281,NaN,2.607,2.765,NaN,0.068,0.055,NaN,0.536,0.755,NaN
2007-05-21 15:57:00,41.3222,-70.567,5.0,MVCO_072,0.054,0.158,NaN,0.890,1.695,NaN,0.065,0.057,NaN,0.611,0.583,NaN
2007-05-21 15:57:00,41.3222,-70.567,14.0,MVCO_072,0.071,0.062,NaN,2.715,6.521,NaN,0.097,0.086,NaN,0.055,0.153,NaN
2007-05-21 15:57:00,41.3222,-70.567,9.0,MVCO_072,0.173,0.115,NaN,1.727,1.407,NaN,0.056,0.053,NaN,0.556,0.595,NaN
2007-05-21 17:35:00,41.339,-70.5574,10.0,MVCO_073,0.536,0.483,NaN,1.546,0.950,NaN,0.000,0.065,NaN,0.549,0.567,NaN
2007-05-21 17:35:00,41.339,-70.5574,7.0,MVCO_073,0.083,0.098,NaN,1.140,0.767,NaN,0.087,0.116,NaN,0.000,0.000,NaN
2007-05-21 17:35:00,41.339,-70.5574,4.0,MVCO_073,0.086,0.110,NaN,0.905,1.328,NaN,0.102,0.123,NaN,0.000,0.000,NaN
2007-05-21 17:35:00,41.339,-70.5574,2.0,MVCO_073,0.128,0.084,NaN,2.547,3.400,NaN,0.127,0.133,NaN,0.260,0.136,NaN
2007-05-21 18:28:00,41.3325,-70.496,2.0,MVCO_074,0.054,0.000,NaN,0.811,0.990,NaN,0.052,0.046,NaN,0.414,0.663,NaN
2007-05-21 18:28:00,41.3325,-70.496,13.0,MVCO_074,0.064,0.072,NaN,3.421,3.815,NaN,0.100,0.127,NaN,0.454,0.000,NaN
2007-05-21 18:28:00,41.3325,-70.496,9.0,MVCO_074,0.063,0.061,NaN,4.083,4.103,NaN,0.056,0.077,NaN,0.393,0.704,NaN
2007-05-21 18:28:00,41.3325,-70.496,5.0,MVCO_074,0.000,0.000,NaN,1.387,0.801,NaN,0.000,0.000,NaN,0.456,0.176,NaN
2007-05-21 18:59:00,41.3046,-70.4151,4.0,MVCO_075,0.064,0.000,NaN,1.853,1.625,NaN,0.000,0.000,NaN,1.988,1.936,NaN
2007-05-21 18:59:00,41.3046,-70.4151,2.0,MVCO_075,0.063,0.062,NaN,0.876,1.530,NaN,0.056,0.068,NaN,0.911,0.119,NaN
2007-05-21 18:59:00,41.3046,-70.4151,8.0,MVCO_075,0.096,0.000,NaN,5.243,0.961,NaN,0.042,0.052,NaN,0.580,0.818,NaN
2007-05-21 18:59:00,41.3046,-70.4151,6.0,MVCO_075,0.000,0.000,NaN,0.959,0.891,NaN,0.063,0.074,NaN,0.549,0.342,NaN
2007-06-07 13:25:00,41.2017,-70.5673,2.0,MVCO_076,0.051,NaN,NaN,1.301,NaN,NaN,0.000,NaN,NaN,0.000,NaN,NaN
2007-06-07 13:25:00,41.2017,-70.5673,6.0,MVCO_076,0.203,NaN,NaN,2.239,NaN,NaN,0.000,NaN,NaN,0.000,NaN,NaN
2007-06-07 13:25:00,41.2017,-70.5673,15.0,MVCO_076,0.276,NaN,NaN,1.914,NaN,NaN,0.000,NaN,NaN,0.561,NaN,NaN
2007-06-07 13:25:00,41.2017,-70.5673,30.0,MVCO_076,0.000,NaN,NaN,3.995,NaN,NaN,0.081,NaN,NaN,0.992,NaN,NaN
2007-06-07 14:40:00,41.2548,-70.5923,2.0,MVCO_077,0.000,NaN,NaN,1.730,NaN,NaN,0.074,NaN,NaN,0.000,NaN,NaN
2007-06-07 14:40:00,41.2548,-70.5923,8.0,MVCO_077,0.053,NaN,NaN,3.870,NaN,NaN,0.064,NaN,NaN,0.000,NaN,NaN
2007-06-07 14:40:00,41.2548,-70.5923,16.0,MVCO_077,0.069,NaN,NaN,2.460,NaN,NaN,0.051,NaN,NaN,0.000,NaN,NaN
2007-06-07 14:40:00,41.2548,-70.5923,23.0,MVCO_077,0.000,NaN,NaN,4.140,NaN,NaN,0.000,NaN,NaN,1.960,NaN,NaN
2007-06-07 15:30:00,41.3226,-70.5689,2.0,MVCO_078,1.377,1.087,0.091,1.041,0.845,1.530,0.062,0.000,1.990,0.155,0.580,1.270
2007-06-07 15:30:00,41.3226,-70.5689,7.0,MVCO_078,0.064,0.061,0.000,1.001,1.764,1.960,0.097,0.142,0.000,0.487,0.466,0.058
2007-06-07 15:30:00,41.3226,-70.5689,12.0,MVCO_078,0.063,0.052,0.051,0.694,1.338,1.680,0.088,0.070,0.000,1.315,0.497,0.391
2007-06-07 16:30:00,41.3361,-70.5557,2.0,MVCO_079,0.083,NaN,NaN,2.656,NaN,NaN,0.106,NaN,NaN,0.092,NaN,NaN
2007-06-07 16:30:00,41.3361,-70.5557,5.0,MVCO_079,0.115,NaN,NaN,2.160,NaN,NaN,0.067,NaN,NaN,0.451,NaN,NaN
2007-06-07 16:30:00,41.3361,-70.5557,9.0,MVCO_079,0.054,NaN,NaN,3.660,NaN,NaN,0.000,NaN,NaN,0.154,NaN,NaN
2007-06-07 17:30:00,41.3251,-70.6276,2.0,MVCO_080,0.000,NaN,NaN,0.497,NaN,NaN,0.000,NaN,NaN,0.000,NaN,NaN
2007-06-07 17:30:00,41.3251,-70.6276,8.0,MVCO_080,0.591,NaN,NaN,1.420,NaN,NaN,0.053,NaN,NaN,0.000,NaN,NaN
2007-06-07 17:30:00,41.3251,-70.6276,11.0,MVCO_080,0.521,NaN,NaN,1.440,NaN,NaN,0.000,NaN,NaN,0.130,NaN,NaN
2007-06-07 18:30:00,41.3225,-70.5088,2.0,MVCO_081,0.000,NaN,NaN,1.110,NaN,NaN,0.067,NaN,NaN,0.816,NaN,NaN
2007-06-07 18:30:00,41.3225,-70.5088,6.0,MVCO_081,0.053,NaN,NaN,2.700,NaN,NaN,0.076,NaN,NaN,0.579,NaN,NaN
2007-06-07 18:30:00,41.3225,-70.5088,10.0,MVCO_081,0.051,NaN,NaN,5.740,NaN,NaN,0.000,NaN,NaN,1.060,NaN,NaN
2007-06-07 19:45:00,41.3274,-70.4469,1.0,MVCO_082,0.000,NaN,NaN,2.760,NaN,NaN,0.056,NaN,NaN,0.000,NaN,NaN
2007-06-07 19:45:00,41.3274,-70.4469,5.0,MVCO_082,0.072,NaN,NaN,1.940,NaN,NaN,0.056,NaN,NaN,0.362,NaN,NaN
2007-07-03 20:00:00,41.325,-70.5667,0.0,MVCO_083,0.058,0.108,NaN,4.982,4.665,NaN,0.071,0.053,NaN,1.924,2.057,NaN
2007-08-20 15:30:00,41.325,-70.5667,0.0,MVCO_085,0.083,0.169,NaN,4.952,4.873,NaN,1.386,1.224,NaN,3.038,3.524,NaN
2007-08-25 13:54:00,41.2545,-70.5664,24.0,MVCO_086,0.873,0.434,NaN,10.421,4.774,NaN,0.461,0.364,NaN,3.562,2.648,NaN
2007-08-25 13:54:00,41.2545,-70.5664,15.0,MVCO_086,0.243,0.427,NaN,3.146,3.603,NaN,0.593,0.153,NaN,1.800,2.438,NaN
2007-08-25 13:54:00,41.2545,-70.5664,8.0,MVCO_086,1.294,1.159,NaN,2.630,2.203,NaN,0.249,0.150,NaN,2.952,1.800,NaN
2007-08-25 13:54:00,41.2545,-70.5664,2.0,MVCO_086,0.000,0.000,NaN,3.960,7.672,NaN,0.202,0.127,NaN,1.581,2.229,NaN
2007-08-25 14:36:00,41.1994,-70.5661,33.0,MVCO_087,1.774,1.440,NaN,13.399,13.200,NaN,0.521,0.572,NaN,4.867,4.600,NaN
2007-08-25 14:36:00,41.1994,-70.5661,15.0,MVCO_087,0.315,0.207,NaN,5.995,4.595,NaN,0.162,0.141,NaN,2.124,1.981,NaN
2007-08-25 14:36:00,41.1994,-70.5661,8.0,MVCO_087,0.085,0.000,NaN,2.977,2.878,NaN,0.061,0.000,NaN,2.438,1.695,NaN
2007-08-25 14:36:00,41.1994,-70.5661,2.0,MVCO_087,0.000,0.055,NaN,4.198,4.049,NaN,0.000,0.000,NaN,1.657,3.400,NaN
2007-08-25 15:49:00,41.3246,-70.5647,13.0,MVCO_088,0.000,0.000,NaN,4.565,3.126,NaN,0.230,0.211,NaN,1.762,1.762,NaN
2007-08-25 15:49:00,41.3246,-70.5647,2.0,MVCO_088,0.075,0.000,NaN,1.846,2.094,NaN,0.110,0.200,NaN,1.324,1.933,NaN
2007-08-25 15:49:00,41.3246,-70.5647,9.0,MVCO_088,0.161,0.159,NaN,3.573,3.206,NaN,0.282,0.285,NaN,0.622,0.552,NaN
2007-08-25 15:49:00,41.3246,-70.5647,5.0,MVCO_088,0.098,0.072,NaN,1.389,2.183,NaN,0.162,0.222,NaN,1.524,1.876,NaN
2007-08-25 16:44:00,41.3366,-70.556,10.0,MVCO_089,0.326,0.308,NaN,3.365,2.997,NaN,0.312,0.214,NaN,3.238,1.962,NaN
2007-08-25 16:44:00,41.3366,-70.556,7.0,MVCO_089,0.176,0.157,NaN,3.077,3.394,NaN,0.602,0.237,NaN,2.476,2.781,NaN
2007-08-25 16:44:00,41.3366,-70.556,4.0,MVCO_089,0.000,0.000,NaN,2.243,1.896,NaN,0.203,0.194,NaN,1.571,2.391,NaN
2007-08-25 16:44:00,41.3366,-70.556,2.0,MVCO_089,0.000,0.072,NaN,1.876,1.975,NaN,0.229,0.216,NaN,1.838,2.562,NaN
2007-08-25 17:57:00,41.3237,-70.6297,15.0,MVCO_090,0.275,0.416,NaN,6.451,8.138,NaN,0.376,0.475,NaN,3.714,3.876,NaN
2007-08-25 17:57:00,41.3237,-70.6297,7.0,MVCO_090,0.120,0.159,NaN,3.047,4.059,NaN,0.206,0.272,NaN,1.562,2.200,NaN
2007-08-25 17:57:00,41.3237,-70.6297,4.0,MVCO_090,0.000,0.057,NaN,4.893,3.642,NaN,0.252,0.178,NaN,1.771,2.857,NaN
2007-08-25 17:57:00,41.3237,-70.6297,2.0,MVCO_090,0.067,0.054,NaN,2.829,2.005,NaN,0.200,0.224,NaN,3.133,1.810,NaN
2007-08-25 18:49:00,41.3254,-70.509,13.3,MVCO_091,0.000,0.000,NaN,4.159,4.268,NaN,0.206,0.289,NaN,2.086,0.981,NaN
2007-08-25 18:49:00,41.3254,-70.509,1.7,MVCO_091,0.053,0.086,NaN,3.742,5.250,NaN,0.193,0.244,NaN,2.610,1.743,NaN
2007-08-25 18:49:00,41.3254,-70.509,3.8,MVCO_091,0.057,0.157,NaN,4.059,3.851,NaN,0.263,0.249,NaN,2.552,6.467,NaN
2007-08-25 18:49:00,41.3254,-70.509,8.0,MVCO_091,0.590,0.725,NaN,2.372,4.804,NaN,0.148,0.269,NaN,1.876,2.724,NaN
2007-08-25 19:39:00,41.3256,-70.4485,9.0,MVCO_092,0.079,0.077,NaN,2.769,1.767,NaN,0.186,0.189,NaN,3.276,1.114,NaN
2007-08-25 19:39:00,41.3256,-70.4485,7.0,MVCO_092,0.147,0.171,NaN,2.402,2.700,NaN,0.000,0.182,NaN,2.181,2.410,NaN
2007-08-25 19:39:00,41.3256,-70.4485,4.4,MVCO_092,0.159,0.103,NaN,3.414,3.285,NaN,0.252,0.240,NaN,2.438,2.905,NaN
2007-08-25 19:39:00,41.3256,-70.4485,2.0,MVCO_092,0.000,0.065,NaN,3.424,3.523,NaN,0.288,0.278,NaN,2.086,1.467,NaN
2007-09-13 21:11:00,41.3247,-70.5658,2.0,MVCO_093,0.110,0.181,NaN,3.543,5.359,NaN,0.181,0.192,NaN,2.895,4.162,NaN
2007-09-13 21:11:00,41.3247,-70.5658,14.0,MVCO_093,0.154,0.110,NaN,5.548,4.883,NaN,0.381,0.194,NaN,8.505,2.972,NaN
2007-09-13 21:11:00,41.3247,-70.5658,10.0,MVCO_093,0.279,0.199,NaN,7.057,7.047,NaN,0.250,0.246,NaN,3.133,3.533,NaN
2007-09-13 21:11:00,41.3247,-70.5658,6.0,MVCO_093,0.090,0.079,NaN,6.014,5.538,NaN,0.228,0.189,NaN,1.972,2.352,NaN
2007-09-24 15:40:00,41.325,-70.5667,0.0,MVCO_094,0.000,0.000,NaN,7.215,6.471,NaN,0.250,0.250,NaN,1.819,1.562,NaN
2007-09-27 13:55:00,41.3233,-70.5672,6.0,MVCO_095,NaN,NaN,2.178,NaN,NaN,8.037,NaN,NaN,0.077,NaN,NaN,1.153
2007-09-27 13:55:00,41.3233,-70.5672,10.0,MVCO_095,NaN,NaN,0.460,NaN,NaN,7.340,NaN,NaN,1.224,NaN,NaN,0.945
2007-09-27 13:55:00,41.3233,-70.5672,2.0,MVCO_095,NaN,NaN,2.805,NaN,NaN,6.950,NaN,NaN,0.052,NaN,NaN,1.163
2007-09-27 14:29:00,41.3233,-70.6265,2.0,MVCO_096,0.700,NaN,NaN,8.000,NaN,NaN,0.066,NaN,NaN,0.964,NaN,NaN
2007-09-27 14:29:00,41.3233,-70.6265,6.0,MVCO_096,0.785,NaN,NaN,6.030,NaN,NaN,0.162,NaN,NaN,3.118,NaN,NaN
2007-09-27 14:29:00,41.3233,-70.6265,10.0,MVCO_096,0.372,NaN,NaN,6.978,NaN,NaN,0.000,NaN,NaN,1.213,NaN,NaN
2007-09-27 15:00:00,41.2598,-70.5931,2.0,MVCO_097,0.074,NaN,NaN,5.640,NaN,NaN,0.084,NaN,NaN,0.425,NaN,NaN
2007-09-27 15:00:00,41.2598,-70.5931,10.0,MVCO_097,0.070,NaN,NaN,7.461,NaN,NaN,0.000,NaN,NaN,0.620,NaN,NaN
2007-09-27 15:00:00,41.2598,-70.5931,22.0,MVCO_097,0.538,NaN,NaN,5.231,NaN,NaN,0.098,NaN,NaN,0.396,NaN,NaN
2007-09-27 16:10:00,41.1996,-70.5663,20.0,MVCO_098,0.406,NaN,NaN,6.383,NaN,NaN,0.104,NaN,NaN,1.494,NaN,NaN
2007-09-27 16:10:00,41.1996,-70.5663,30.0,MVCO_098,3.310,NaN,NaN,10.407,NaN,NaN,0.379,NaN,NaN,2.837,NaN,NaN
2007-09-27 16:10:00,41.1996,-70.5663,2.0,MVCO_098,2.510,NaN,NaN,15.053,NaN,NaN,0.135,NaN,NaN,2.586,NaN,NaN
2007-09-27 16:10:00,41.1996,-70.5663,10.0,MVCO_098,0.295,NaN,NaN,4.023,NaN,NaN,0.088,NaN,NaN,1.000,NaN,NaN
2007-09-27 18:20:00,41.325,-70.5062,2.0,MVCO_100,0.662,NaN,NaN,6.467,NaN,NaN,0.257,NaN,NaN,0.310,NaN,NaN
2007-09-27 18:20:00,41.325,-70.5062,9.0,MVCO_100,0.602,NaN,NaN,11.986,NaN,NaN,0.294,NaN,NaN,0.922,NaN,NaN
2007-09-27 19:30:00,41.3277,-70.4496,2.0,MVCO_101,0.523,NaN,NaN,6.300,NaN,NaN,0.251,NaN,NaN,0.774,NaN,NaN
2007-09-27 19:30:00,41.3277,-70.4496,6.0,MVCO_101,0.422,NaN,NaN,9.059,NaN,NaN,0.264,NaN,NaN,1.053,NaN,NaN
2007-10-11 14:04:00,41.2535,-70.5705,25.0,MVCO_102,1.326,1.054,NaN,3.613,4.476,NaN,0.248,0.273,NaN,1.752,2.152,NaN
2007-10-11 14:04:00,41.2535,-70.5705,15.0,MVCO_102,0.293,0.343,NaN,5.965,3.355,NaN,0.342,0.302,NaN,2.772,1.524,NaN
2007-10-11 14:04:00,41.2535,-70.5705,8.0,MVCO_102,0.317,0.330,NaN,4.546,3.295,NaN,0.337,0.298,NaN,2.238,1.010,NaN
2007-10-11 14:04:00,41.2535,-70.5705,2.0,MVCO_102,0.301,0.404,NaN,6.243,6.233,NaN,0.352,0.353,NaN,2.324,2.781,NaN
2007-10-11 14:48:00,41.1995,-70.5667,20.0,MVCO_103,0.280,0.302,NaN,6.610,4.883,NaN,0.266,0.189,NaN,2.048,1.648,NaN
2007-10-11 14:48:00,41.1995,-70.5667,10.0,MVCO_103,0.075,0.057,NaN,2.769,3.017,NaN,0.101,0.103,NaN,0.575,0.670,NaN
2007-10-11 14:48:00,41.1995,-70.5667,33.0,MVCO_103,1.743,1.921,NaN,8.158,8.119,NaN,0.438,0.531,NaN,2.800,3.067,NaN
2007-10-11 14:48:00,41.1995,-70.5667,2.0,MVCO_103,0.076,0.143,NaN,3.980,3.216,NaN,0.069,0.101,NaN,1.143,1.610,NaN
2007-10-11 16:53:00,41.3225,-70.5673,14.0,MVCO_104,0.575,0.471,NaN,5.072,4.556,NaN,0.327,0.299,NaN,3.000,2.124,NaN
2007-10-11 16:53:00,41.3225,-70.5673,9.0,MVCO_104,0.554,0.272,NaN,6.808,3.345,NaN,0.444,0.400,NaN,3.086,1.305,NaN
2007-10-11 16:53:00,41.3225,-70.5673,5.0,MVCO_104,0.327,0.330,NaN,4.714,4.268,NaN,0.351,0.268,NaN,1.505,1.514,NaN
2007-10-11 16:53:00,41.3225,-70.5673,2.0,MVCO_104,0.332,0.369,NaN,4.595,4.585,NaN,0.314,0.190,NaN,1.600,2.029,NaN
2007-10-11 17:44:00,41.336,-70.5572,10.0,MVCO_105,0.561,0.537,NaN,5.647,5.697,NaN,0.187,0.171,NaN,2.972,3.410,NaN
2007-10-11 17:44:00,41.336,-70.5572,6.0,MVCO_105,0.365,0.499,NaN,3.146,4.814,NaN,0.235,0.258,NaN,2.257,2.076,NaN
2007-10-11 17:44:00,41.336,-70.5572,2.0,MVCO_105,1.096,1.232,NaN,6.461,4.556,NaN,0.445,0.424,NaN,4.657,3.991,NaN
2007-10-11 18:33:00,41.3232,-70.6308,2.0,MVCO_106,0.374,0.516,NaN,3.474,4.873,NaN,0.348,0.311,NaN,1.505,2.019,NaN
2007-10-11 18:33:00,41.3232,-70.6308,15.0,MVCO_106,0.450,0.485,NaN,4.694,4.665,NaN,0.361,0.333,NaN,1.629,1.886,NaN
2007-10-11 18:33:00,41.3232,-70.6308,10.0,MVCO_106,0.456,0.450,NaN,4.546,5.230,NaN,0.313,0.371,NaN,2.038,1.743,NaN
2007-10-11 18:33:00,41.3232,-70.6308,5.0,MVCO_106,0.310,0.459,NaN,3.871,5.359,NaN,0.378,0.391,NaN,1.457,1.972,NaN
2007-10-11 19:30:00,41.3268,-70.4487,2.0,MVCO_107,0.855,0.883,NaN,5.181,6.014,NaN,0.501,0.555,NaN,4.286,4.238,NaN
2007-10-11 19:30:00,41.3268,-70.4487,9.0,MVCO_107,0.628,0.609,NaN,3.950,3.821,NaN,0.431,0.576,NaN,2.619,2.343,NaN
2007-10-11 19:30:00,41.3268,-70.4487,6.0,MVCO_107,0.901,0.678,NaN,5.866,4.188,NaN,0.536,0.478,NaN,3.800,2.972,NaN
2007-10-11 20:02:00,41.3233,-70.5062,13.0,MVCO_108,0.615,0.492,NaN,5.042,5.220,NaN,0.446,0.463,NaN,3.448,2.733,NaN
2007-10-11 20:02:00,41.3233,-70.5062,6.0,MVCO_108,0.617,0.364,NaN,4.625,3.642,NaN,0.530,0.326,NaN,3.372,1.591,NaN
2007-10-11 20:02:00,41.3233,-70.5062,2.0,MVCO_108,0.389,0.434,NaN,4.079,3.563,NaN,0.455,0.356,NaN,2.191,1.914,NaN
2007-10-17 18:30:00,41.325,-70.5667,0.0,MVCO_109,0.634,0.503,NaN,8.238,8.664,NaN,0.497,0.406,NaN,1.686,1.648,NaN
2007-10-30 18:40:00,41.325,-70.5667,0.0,MVCO_110,0.474,0.382,NaN,8.228,6.263,NaN,0.421,0.469,NaN,2.495,2.210,NaN
2007-11-05 18:20:00,41.325,-70.5667,0.0,MVCO_111,0.000,0.000,NaN,9.071,10.123,NaN,0.408,0.365,NaN,1.705,2.086,NaN
2007-12-09 21:15:00,41.325,-70.5667,0.0,MVCO_112,0.087,0.214,NaN,1.756,2.316,NaN,0.344,0.355,NaN,2.136,2.217,NaN
2007-12-13 16:50:00,41.2363,-70.5367,0.0,MVCO_113,0.735,0.807,NaN,2.325,2.708,NaN,0.569,0.482,NaN,2.788,2.257,NaN
2007-12-13 17:10:00,41.254,-70.5917,0.0,MVCO_114,0.693,0.581,NaN,1.648,1.482,NaN,0.419,0.414,NaN,1.645,1.705,NaN
2007-12-13 17:30:00,41.3238,-70.5694,0.0,MVCO_115,0.525,NaN,NaN,2.384,NaN,NaN,0.411,NaN,NaN,1.384,NaN,NaN
2008-01-16 14:08:00,41.3265,-70.4481,6.0,MVCO_116,0.109,0.118,NaN,0.431,0.632,NaN,0.253,0.316,NaN,1.705,0.624,NaN
2008-01-16 14:08:00,41.3265,-70.4481,3.0,MVCO_116,0.254,0.224,NaN,0.644,0.545,NaN,0.360,0.335,NaN,3.481,1.655,NaN
2008-01-16 14:08:00,41.3265,-70.4481,13.0,MVCO_116,0.843,1.121,NaN,0.502,0.367,NaN,0.515,0.297,NaN,1.394,1.856,NaN
2008-01-16 15:20:00,41.3255,-70.5149,18.0,MVCO_117,0.107,0.062,NaN,0.485,0.327,NaN,0.189,0.197,NaN,0.575,1.214,NaN
2008-01-16 15:20:00,41.3255,-70.5149,8.0,MVCO_117,0.073,0.090,NaN,0.484,0.512,NaN,0.259,0.276,NaN,1.956,1.846,NaN
2008-01-16 15:20:00,41.3255,-70.5149,4.0,MVCO_117,0.094,0.066,NaN,0.618,0.667,NaN,0.277,0.255,NaN,0.540,0.323,NaN
2008-01-16 16:20:00,41.3254,-70.6278,17.0,MVCO_118,0.081,0.059,NaN,0.331,0.467,NaN,0.172,0.219,NaN,1.274,0.926,NaN
2008-01-16 16:20:00,41.3254,-70.6278,12.0,MVCO_118,0.225,0.297,NaN,0.514,0.437,NaN,0.183,0.233,NaN,2.397,1.324,NaN
2008-01-16 16:20:00,41.3254,-70.6278,8.0,MVCO_118,2.140,1.844,NaN,0.465,0.369,NaN,0.263,0.254,NaN,0.908,0.839,NaN
2008-01-16 16:20:00,41.3254,-70.6278,3.0,MVCO_118,5.681,4.953,NaN,0.442,0.438,NaN,0.278,0.248,NaN,1.936,0.788,NaN
2008-01-16 18:00:00,41.3218,-70.5656,16.0,MVCO_119,0.659,0.653,NaN,0.372,0.302,NaN,0.272,0.194,NaN,0.681,0.313,NaN
2008-01-16 18:00:00,41.3218,-70.5656,3.0,MVCO_119,0.000,0.000,NaN,0.331,3.159,NaN,0.195,0.258,NaN,0.000,0.571,NaN
2008-01-16 18:00:00,41.3218,-70.5656,8.0,MVCO_119,0.000,0.071,NaN,0.326,0.516,NaN,0.180,0.273,NaN,0.000,0.000,NaN
2008-01-16 18:00:00,41.3218,-70.5656,12.5,MVCO_119,0.068,0.000,NaN,0.480,0.434,NaN,0.230,0.233,NaN,0.000,1.464,NaN
