"event_number","event_number_niskin","ship","cruise_ID","datetime","latitude","longitude","depth","replicate","nitrate_nitrite","ammonium","silicate","phosphate","iode_quality_flag_phosphate"
"MVCO_180","MVCO_180_02",NA,NA,2008-11-13 14:19:00,41.1433,-70.5683,25,"b",1.932,3.72,4.492,0.457,1
"MVCO_180","MVCO_180_03",NA,NA,2008-11-13 14:19:00,41.1433,-70.5683,12,"a",2.173,12.53,5.342,0.542,1
"MVCO_180","MVCO_180_03",NA,NA,2008-11-13 14:19:00,41.1433,-70.5683,12,"b",2.513,1.243,5.53,0.5,1
"MVCO_180","MVCO_180_04",NA,NA,2008-11-13 14:19:00,41.1433,-70.5683,2,"a",2.543,1.554,4.827,0.422,1
"MVCO_180","MVCO_180_04",NA,NA,2008-11-13 14:19:00,41.1433,-70.5683,2,"b",2.463,11.364,5.1,0.578,1
"MVCO_181","MVCO_181_01",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,34,"a",0.383,4.458,3.841,0.326,1
"MVCO_181","MVCO_181_01",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,34,"b",0.527,5.255,3.988,0.343,1
"MVCO_181","MVCO_181_02",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,20,"a",0,0,4.408,0.279,1
"MVCO_181","MVCO_181_02",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,20,"b",0,0.508,4.418,0.287,1
"MVCO_181","MVCO_181_03",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,10,"a",0,0.35,3.914,0.358,1
"MVCO_181","MVCO_181_03",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,10,"b",0,0,5.541,0.292,1
"MVCO_181","MVCO_181_04",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,2,"a",1.428,1.37,2.854,0.319,1
"MVCO_181","MVCO_181_04",NA,NA,2008-11-13 14:43:00,41.1983,-70.5667,2,"b",1.412,1.36,3.694,0.291,1
"MVCO_182","MVCO_182_01",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,25,"a",0,0,3.6,0.261,1
"MVCO_182","MVCO_182_01",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,25,"b",0,0,5.562,0.274,1
"MVCO_182","MVCO_182_02",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,15,"a",0.071,0,4.743,0.249,1
"MVCO_182","MVCO_182_02",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,15,"b",0.11,0,4.492,0.248,1
"MVCO_182","MVCO_182_03",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,8,"a",0,0,4.785,0.263,1
"MVCO_182","MVCO_182_03",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,8,"b",0.098,0.114,3.757,0.213,1
"MVCO_182","MVCO_182_04",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,2,"a",0,0.068,2.666,0.301,1
"MVCO_182","MVCO_182_04",NA,NA,2008-11-13 15:26:00,41.2533,-70.5667,2,"b",0.066,0,3.148,0.252,1
"MVCO_183","MVCO_183_01",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,15,"a",0,0,2.078,0.186,1
"MVCO_183","MVCO_183_01",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,15,"b",0,0.137,5.971,0.19,1
"MVCO_183","MVCO_183_02",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,10,"a",0,0,2.708,0.184,1
"MVCO_183","MVCO_183_02",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,10,"b",0.139,0,2.739,0.19,1
"MVCO_183","MVCO_183_03",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,6,"a",0,0,2.193,0.143,1
"MVCO_183","MVCO_183_03",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,6,"b",0,0,1.868,0.125,1
"MVCO_183","MVCO_183_04",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,2,"a",0,0,2.634,0.164,1
"MVCO_183","MVCO_183_04",NA,NA,2008-11-13 16:02:00,41.3217,-70.5667,2,"b",0,0.124,3.064,0.15,1
"MVCO_184","MVCO_184_01",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,11,"a",0,0.515,3.117,0.256,1
"MVCO_184","MVCO_184_01",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,11,"b",0,0,5.583,0.21,1
"MVCO_184","MVCO_184_02",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,6,"a",1.352,0.311,2.361,0.218,1
"MVCO_184","MVCO_184_02",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,6,"b",1.071,0.281,4.691,0.2,1
"MVCO_184","MVCO_184_03",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,2,"a",0.176,0.079,3.526,0.172,1
"MVCO_184","MVCO_184_03",NA,NA,2008-11-13 16:37:00,41.3333,-70.5567,2,"b",0,0,3.138,0.229,1
"MVCO_185","MVCO_185_01",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,14.5,"a",0,0,2.097,0,1
"MVCO_185","MVCO_185_01",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,14.5,"b",0,0,1.793,0.061,1
"MVCO_185","MVCO_185_02",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,8,"a",0,0,2.381,0.149,1
"MVCO_185","MVCO_185_02",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,8,"b",0.053,0,2.034,0.067,1
"MVCO_185","MVCO_185_03",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,5,"a",0,0.772,2.223,0.071,1
"MVCO_185","MVCO_185_03",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,5,"b",0,0.41,2.548,0,1
"MVCO_185","MVCO_185_04",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,2,"a",0,1.063,1.909,0.12,1
"MVCO_185","MVCO_185_04",NA,NA,2008-11-13 17:07:00,41.325,-70.6283,2,"b",0.053,0.835,2.234,0.068,1
"MVCO_186","MVCO_186_01",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,13.5,"a",0.083,0.483,1.909,0.188,1
"MVCO_186","MVCO_186_01",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,13.5,"b",0.145,1.897,3.597,0.134,1
"MVCO_186","MVCO_186_02",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,10,"a",0.225,0.685,2.779,0.175,1
"MVCO_186","MVCO_186_02",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,10,"b",0.171,0.487,1.657,0.146,1
"MVCO_186","MVCO_186_03",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,6,"a",0.185,1.599,2.255,0.152,1
"MVCO_186","MVCO_186_03",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,6,"b",0.142,0,3.104,0.154,1
"MVCO_186","MVCO_186_04",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,2,"a",0.189,0,2.443,0.13,1
"MVCO_186","MVCO_186_04",NA,NA,2008-11-13 18:05:00,41.3246,-70.5078,2,"b",0.141,0.364,2.611,0,1
"MVCO_187","MVCO_187_01",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,7,"a",0.185,1.569,2.391,0.198,1
"MVCO_187","MVCO_187_01",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,7,"b",0.161,0,4.751,0.191,1
"MVCO_187","MVCO_187_02",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,4,"a",0.133,0.949,2.097,0.227,1
"MVCO_187","MVCO_187_02",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,4,"b",0.082,0,2.244,0.188,1
"MVCO_187","MVCO_187_03",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,2,"a",0.113,0.17,1.646,0.183,1
"MVCO_187","MVCO_187_03",NA,NA,2008-11-13 18:40:00,41.3233,-70.4483,2,"b",0.069,0,3.597,0.192,1
"MVCO_188","MVCO_188_00",NA,NA,2008-12-14 16:30:00,41.325,-70.5667,0,"a",0.051,5.98,6.429,0.128,1
"MVCO_188","MVCO_188_00",NA,NA,2008-12-14 16:30:00,41.325,-70.5667,0,"b",0,3.953,6.009,0.092,1
"MVCO_189","MVCO_189_00",NA,NA,2009-01-06 19:30:00,41.325,-70.5667,0,"a",0,2.831,4.635,0.183,1
"MVCO_189","MVCO_189_00",NA,NA,2009-01-06 19:30:00,41.325,-70.5667,0,"b",0,6.198,5.023,0.237,1
"MVCO_190","MVCO_190_00",NA,NA,2009-02-10 19:05:00,41.325,-70.5667,0,"a",0.139,3.75,3.368,0,1
"MVCO_190","MVCO_190_00",NA,NA,2009-02-10 19:05:00,41.325,-70.5667,0,"b",0.153,3.094,2.083,0,1
"MVCO_191","MVCO_191_01",NA,NA,2009-03-13 12:54:00,41.325,-70.445,10.5,"a",4.005,2.409,2.136,0.098,1
"MVCO_191","MVCO_191_01",NA,NA,2009-03-13 12:54:00,41.325,-70.445,10.5,"b",4.025,4.024,2.008,0,1
"MVCO_191","MVCO_191_02",NA,NA,2009-03-13 12:54:00,41.325,-70.445,6,"a",1.082,3.466,1.541,0.095,1
"MVCO_191","MVCO_191_02",NA,NA,2009-03-13 12:54:00,41.325,-70.445,6,"b",1.082,2.154,1.233,0,1
"MVCO_191","MVCO_191_03",NA,NA,2009-03-13 12:54:00,41.325,-70.445,2,"a",0.644,1.88,1.026,0,1
"MVCO_191","MVCO_191_03",NA,NA,2009-03-13 12:54:00,41.325,-70.445,2,"b",1.101,1.782,2.061,0.101,1
"MVCO_192","MVCO_192_01",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,14.3,"a",0.384,1.341,2.423,0.059,1
"MVCO_192","MVCO_192_01",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,14.3,"b",0.401,4.964,0.626,0,1
"MVCO_192","MVCO_192_02",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,10,"a",2.154,1.988,0.831,0,1
"MVCO_192","MVCO_192_02",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,10,"b",2.29,4.005,1.711,0,1
"MVCO_192","MVCO_192_03",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,6,"a",1.228,1.312,1.392,0,1
"MVCO_192","MVCO_192_03",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,6,"b",0.514,1.674,1.403,0,1
"MVCO_192","MVCO_192_04",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,2,"a",0.487,1.625,0.838,0,1
"MVCO_192","MVCO_192_04",NA,NA,2009-03-13 14:01:00,41.3233,-70.505,2,"b",0.584,3.172,1.318,0,1
"MVCO_193","MVCO_193_00",NA,NA,2009-03-13 18:48:00,41.3261,-70.6384,0,"a",0.133,1.459,1.286,0.316,1
"MVCO_193","MVCO_193_00",NA,NA,2009-03-13 18:48:00,41.3261,-70.6384,0,"b",0.224,1.723,0.963,0.076,1
"MVCO_194","MVCO_194_01",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,14.5,"a",0.128,1.283,5.887,0.154,1
"MVCO_194","MVCO_194_01",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,14.5,"b",0.389,3.545,1.573,0.057,1
"MVCO_194","MVCO_194_02",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,10,"a",0.144,1.665,1.035,0.15,1
"MVCO_194","MVCO_194_02",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,10,"b",0.088,2.419,1.498,0,1
"MVCO_194","MVCO_194_03",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,6,"a",2.495,3.231,1.668,0,1
"MVCO_194","MVCO_194_03",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,6,"b",2.446,2.673,1.743,0,1
"MVCO_194","MVCO_194_04",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,2,"a",0.672,2.977,0.802,0,1
"MVCO_194","MVCO_194_04",NA,NA,2009-03-13 19:52:00,41.3254,-70.6267,2,"b",1.16,2.986,2.348,0,1
"MVCO_195","MVCO_195_01",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,14.5,"a",0.156,1.018,0.98,0,1
"MVCO_195","MVCO_195_01",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,14.5,"b",0.231,1.831,1.286,0,1
"MVCO_195","MVCO_195_02",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,10,"a",0.263,2.379,1.562,0,1
"MVCO_195","MVCO_195_02",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,10,"b",0.262,2.565,1.456,0,1
"MVCO_195","MVCO_195_03",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,6,"a",0.091,1.557,1.254,0,1
"MVCO_195","MVCO_195_03",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,6,"b",0.077,1.929,2.37,0.086,1
"MVCO_195","MVCO_195_04",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,2,"a",0.134,2.693,1.233,0,1
"MVCO_195","MVCO_195_04",NA,NA,2009-03-13 20:13:00,41.3233,-70.5683,2,"b",0.207,2.732,1.498,0,1
"MVCO_196","MVCO_196_00",NA,NA,2009-03-13 21:30:00,41.255,-70.57,0,"a",2.748,3.221,2.306,0.051,1
"MVCO_196","MVCO_196_00",NA,NA,2009-03-13 21:30:00,41.255,-70.57,0,"b",2.861,2.869,3.453,0.056,1
"MVCO_196","MVCO_196_01",NA,NA,2009-03-13 21:30:00,41.255,-70.57,26,"a",0.687,3.104,1.498,0.133,1
"MVCO_196","MVCO_196_01",NA,NA,2009-03-13 21:30:00,41.255,-70.57,26,"b",0.887,3.554,2.231,0,1
"MVCO_197","MVCO_197_00",NA,NA,2009-03-26 15:50:00,41.325,-70.5667,0,"a",0.051,2.761,5.122,0,1
"MVCO_197","MVCO_197_00",NA,NA,2009-03-26 15:50:00,41.325,-70.5667,0,"b",0.052,3.613,5.122,0,1
"MVCO_198","MVCO_198_00",NA,NA,2009-04-27 15:52:00,41.145,-70.5667,0,"a",0.126,2.291,5.143,0,1
"MVCO_198","MVCO_198_00",NA,NA,2009-04-27 15:52:00,41.145,-70.5667,0,"b",0.099,2.908,7.608,0.124,1
"MVCO_199","MVCO_199_01",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,38,"a",1.598,2.487,2.784,0.078,1
"MVCO_199","MVCO_199_01",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,38,"b",1.423,2.791,4.867,0.09,1
"MVCO_199","MVCO_199_02",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,20,"a",0.481,2.477,4.197,0.076,1
"MVCO_199","MVCO_199_02",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,20,"b",0.552,2.937,6.344,0,1
"MVCO_199","MVCO_199_03",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,10,"a",0.49,2.027,5.749,0.101,1
"MVCO_199","MVCO_199_03",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,10,"b",0.338,2.135,4.038,0.07,1
"MVCO_199","MVCO_199_04",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,2,"a",0.435,3.065,3.708,0.068,1
"MVCO_199","MVCO_199_04",NA,NA,2009-04-27 16:26:00,41.145,-70.5667,2,"b",0.264,2.389,5.334,0.07,1
"MVCO_200","MVCO_200_01",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,33,"a",0.195,3.505,5.09,0.057,1
"MVCO_200","MVCO_200_01",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,33,"b",0.483,3.76,5.164,0,1
"MVCO_200","MVCO_200_02",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,18,"a",0.053,2.291,5.419,0,1
"MVCO_200","MVCO_200_02",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,18,"b",0.101,2.272,4.187,0,1
"MVCO_200","MVCO_200_03",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,8,"a",0.071,1.841,5.451,0.096,1
"MVCO_200","MVCO_200_03",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,8,"b",0.06,1.929,5.334,0.071,1
"MVCO_200","MVCO_200_04",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,2,"a",0.081,1.41,3.9,0,1
"MVCO_200","MVCO_200_04",NA,NA,2009-04-27 16:54:00,41.2,-70.5667,2,"b",0.758,3.251,3.762,0,1
"MVCO_201","MVCO_201_01",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,25,"a",0.069,1.811,6.535,0.098,1
"MVCO_201","MVCO_201_01",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,25,"b",0.053,2.771,4.622,0,1
"MVCO_201","MVCO_201_02",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,15,"a",0,1.802,4.388,0.051,1
"MVCO_201","MVCO_201_02",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,15,"b",0.06,1.39,6.004,0.095,1
"MVCO_201","MVCO_201_03",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,9,"a",1.842,1.587,4.899,0.051,1
"MVCO_201","MVCO_201_03",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,9,"b",1.491,1.733,3.507,0.066,1
"MVCO_201","MVCO_201_04",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,2,"a",0.789,2.232,4.803,0.093,1
"MVCO_201","MVCO_201_04",NA,NA,2009-04-27 17:33:00,41.2533,-70.5667,2,"b",0.839,3.026,3.953,0.05,1
"MVCO_202","MVCO_202_01",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,13,"a",0.69,1.978,4.261,0.051,1
"MVCO_202","MVCO_202_01",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,13,"b",0.799,1.929,3.634,0,1
"MVCO_202","MVCO_202_02",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,10,"a",0.224,1.988,5.653,0.089,1
"MVCO_202","MVCO_202_02",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,10,"b",0.212,1.704,3.496,0.162,1
"MVCO_202","MVCO_202_03",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,6,"a",0.221,2.448,7.778,0.079,1
"MVCO_202","MVCO_202_03",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,6,"b",0.235,2.761,7.523,0,1
"MVCO_202","MVCO_202_04",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,2,"a",0.06,1.645,10.371,0.111,1
"MVCO_202","MVCO_202_04",NA,NA,2009-04-27 18:22:00,41.325,-70.5683,2,"b",0.052,1.498,7.428,0.053,1
"MVCO_203","MVCO_203_01",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,10,"a",0,1.302,10.838,0.104,1
"MVCO_203","MVCO_203_01",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,10,"b",0,1.244,10.945,0.111,1
"MVCO_203","MVCO_203_02",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,6,"a",0.118,1.782,8.894,0.058,1
"MVCO_203","MVCO_203_02",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,6,"b",0,0.926,6.418,0,1
"MVCO_203","MVCO_203_03",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,2,"a",1.427,2.184,7.353,0.058,1
"MVCO_203","MVCO_203_03",NA,NA,2009-04-27 18:50:00,41.3367,-70.5567,2,"b",1.179,1.958,9.266,0.079,1
"MVCO_204","MVCO_204_01",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,14,"a",0.15,2.086,11.476,0.126,1
"MVCO_204","MVCO_204_01",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,14,"b",0.179,1.439,11.263,0.129,1
"MVCO_204","MVCO_204_02",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,10,"a",0.134,2.115,9.595,0.08,1
"MVCO_204","MVCO_204_02",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,10,"b",0,1.616,6.917,0,1
"MVCO_204","MVCO_204_03",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,6,"a",0,1.655,7.831,0.061,1
"MVCO_204","MVCO_204_03",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,6,"b",0,2.027,11.157,0.125,1
"MVCO_204","MVCO_204_04",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,2,"a",0,2.409,10.945,0.094,1
"MVCO_204","MVCO_204_04",NA,NA,2009-04-27 20:01:00,41.325,-70.6267,2,"b",0,2.105,6.482,0,1
"MVCO_205","MVCO_205_01",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,13,"a",0,2.007,7.353,0,1
"MVCO_205","MVCO_205_01",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,13,"b",0,2.203,7.778,0,1
"MVCO_205","MVCO_205_02",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,10,"a",0,1.371,11.157,0.104,1
"MVCO_205","MVCO_205_02",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,10,"b",0,2.174,8.224,0.09,1
"MVCO_205","MVCO_205_03",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,6,"a",1.52,3.652,3.719,0,1
"MVCO_205","MVCO_205_03",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,6,"b",1.335,4.426,4.282,0,1
"MVCO_205","MVCO_205_04",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,2,"a",0.405,3.554,3.74,0.073,1
"MVCO_205","MVCO_205_04",NA,NA,2009-04-27 20:38:00,41.325,-70.5067,2,"b",0.341,2.624,5.185,0,1
"MVCO_206","MVCO_206_01",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,8,"a",0,3.417,2.571,0,1
"MVCO_206","MVCO_206_01",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,8,"b",0,3.76,2.901,0.205,1
"MVCO_206","MVCO_206_02",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,5,"a",0,5.16,3.677,0.206,1
"MVCO_206","MVCO_206_02",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,5,"b",0,2.908,3.156,0.085,1
"MVCO_206","MVCO_206_03",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,2,"a",0,2.849,3.56,0.139,1
"MVCO_206","MVCO_206_03",NA,NA,2009-04-27 21:26:00,41.3267,-70.45,2,"b",0,2.84,1.785,0.068,1
"MVCO_207","MVCO_207_00",NA,NA,2009-05-12 16:55:00,41.325,-70.5667,0,"a",0,4.543,9.191,1.339,1
"MVCO_207","MVCO_207_00",NA,NA,2009-05-12 16:55:00,41.325,-70.5667,0,"b",0,5.473,9.266,0.518,1
"MVCO_208","MVCO_208_01",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,33.5,"a",0.066,2.265,3.579,0.054,1
"MVCO_208","MVCO_208_01",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,33.5,"b",0.055,2.066,5.45,0.087,1
"MVCO_208","MVCO_208_02",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,20,"a",0.057,1.417,3.957,0.076,1
"MVCO_208","MVCO_208_02",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,20,"b",0.078,2.605,3.385,0.081,1
"MVCO_208","MVCO_208_03",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,10,"a",0,0.839,2.28,0,1
"MVCO_208","MVCO_208_03",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,10,"b",0,0.768,1.227,0.083,1
"MVCO_208","MVCO_208_04",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,2,"a",0,1.098,0.881,0.099,1
"MVCO_208","MVCO_208_04",NA,NA,2009-06-04 13:25:00,41.1983,-70.5667,2,"b",0,1.008,1.022,0.093,1
"MVCO_209","MVCO_209_01",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,39,"a",0.071,2.904,6.268,0.247,1
"MVCO_209","MVCO_209_01",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,39,"b",0.058,3.303,9.356,0.094,1
"MVCO_209","MVCO_209_02",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,20,"a",0.06,1.277,3.773,0.062,1
"MVCO_209","MVCO_209_02",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,20,"b",0.066,1.277,3.344,0.075,1
"MVCO_209","MVCO_209_03",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,10,"a",0,0.381,2.086,0,1
"MVCO_209","MVCO_209_03",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,10,"b",0.207,3.872,1.8,0.13,1
"MVCO_209","MVCO_209_04",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,2,"a",0,0.826,2.117,0,1
"MVCO_209","MVCO_209_04",NA,NA,2009-06-04 14:20:00,41.1433,-70.5667,2,"b",0,1.487,1.657,0,1
"MVCO_210","MVCO_210_01",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,25,"b",0,0.507,1.881,0.075,1
"MVCO_210","MVCO_210_02",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,15,"a",0.071,1.427,1.268,0.069,1
"MVCO_210","MVCO_210_02",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,15,"b",0.073,1.677,1.472,0.06,1
"MVCO_210","MVCO_210_03",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,8,"a",0.073,1.707,1.646,0.073,1
"MVCO_210","MVCO_210_03",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,8,"b",0.053,1.098,1.677,0.054,1
"MVCO_210","MVCO_210_04",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,2,"a",0,0.709,0.853,0.076,1
"MVCO_210","MVCO_210_04",NA,NA,2009-06-04 15:07:00,41.2533,-70.5667,2,"b",0,5.728,1.176,0.054,1
"MVCO_211","MVCO_211_01",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,15,"a",0.072,1.188,0.516,0.064,1
"MVCO_211","MVCO_211_01",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,15,"b",0,0.421,0.73,0.061,1
"MVCO_211","MVCO_211_02",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,12,"a",0.054,1.048,0.958,0.054,1
"MVCO_211","MVCO_211_02",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,12,"b",0,1.657,0.868,0.083,1
"MVCO_211","MVCO_211_03",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,6,"a",0,0.45,0.689,0.07,1
"MVCO_211","MVCO_211_03",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,6,"b",0,0.389,0.68,0.101,1
"MVCO_211","MVCO_211_04",NA,NA,2009-06-04 15:40:00,41.3233,-70.5667,2,"a",0,0.835,0.315,0.065,1
"MVCO_212","MVCO_212_01",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,11,"a",0,0.592,0.48,0.059,1
"MVCO_212","MVCO_212_01",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,11,"b",0,0.263,1.023,0.083,1
"MVCO_212","MVCO_212_02",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,4,"a",0.063,0.538,0.335,0.064,1
"MVCO_212","MVCO_212_02",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,4,"b",0,0.904,0.467,0.083,1
"MVCO_212","MVCO_212_03",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,2,"a",0,0.544,0.396,0.063,1
"MVCO_212","MVCO_212_03",NA,NA,2009-06-04 16:12:00,41.3367,-70.555,2,"b",0,0.211,0.469,0.059,1
"MVCO_213","MVCO_213_01",NA,NA,2009-06-04 16:50:00,41.3233,-70.6267,15,"a",0,0.486,0.813,0.054,1
"MVCO_213","MVCO_213_01",NA,NA,2009-06-04 16:50:00,41.3233,-70.6267,15,"b",0.057,0.619,0.524,0.259,1
"MVCO_213","MVCO_213_02",NA,NA,2009-06-04 16:50:00,41.3233,-70.6267,10,"a",0.062,1.098,0.498,0.135,1
